Order_ID,Customer_ID,Product_ID,Order_Date,Quantity,Unit_Price,Discount,Total_Amount,Order_Status,Payment_Method
ORD02257,C0053,P053,2025-01-26,2,499.0,0,998.0,Completed,UPI
ORD00314,C0171,P060,2024-02-17,2,1295.0,20,2072.0,Pending,Cash
ORD02282,C0475,P054,2024-10-16,10,1299.0,10,11691.0,Completed,UPI
ORD01417,C0170,P021,2024-09-07,8,14999.0,0,119992.0,Completed,UPI
ORD01037,C0097,P054,2024-06-19,10,1299.0,10,11691.0,Completed,UPI
ORD02160,C0433,P066,2025-06-23,9,999.0,10,8091.9,Completed,Net Banking
ORD04574,C0362,P040,2024-08-07,7,1799.0,0,12593.0,Completed,Card
ORD01755,C0060,P042,2025-01-17,9,9999.0,10,80991.9,Completed,Cash
ORD03174,C0315,P012,2024-10-15,4,44999.0,0,179996.0,Completed,Card
ORD04805,C0474,P047,2025-01-16,10,2499.0,5,23740.5,Completed,Card
ORD02751,C0446,P049,2025-05-23,2,31999.0,15,54398.3,Completed,UPI
ORD03271,C0319,P039,2024-10-01,3,2299.0,5,6552.15,Completed,Card
ORD03411,C0426,P001,2024-04-07,5,89999.0,20,359996.0,Completed,Cash
ORD03497,C0425,P018,2025-03-21,7,59900.0,0,419300.0,Cancelled,Card
ORD01507,C0315,P086,2024-04-08,8,12999.0,15,88393.2,Pending,Net Banking
ORD01924,C0176,P021,2025-06-18,9,14999.0,5,128241.45,Completed,Net Banking
ORD00449,C0341,P041,2024-12-18,3,2999.0,10,8097.3,Completed,Net Banking
ORD02488,C0101,P088,2024-11-09,10,28999.0,5,275490.5,Pending,Card
ORD02576,C0113,P061,2024-07-22,1,2499.0,25,1874.25,Pending,Net Banking
ORD00362,C0420,P015,2024-02-23,3,14999.0,15,38247.45,Completed,UPI
ORD02184,C0398,P086,2025-04-09,7,12999.0,30,63695.1,Completed,Cash
ORD01135,C0339,P001,2024-02-21,5,89999.0,0,449995.0,Completed,UPI
ORD03961,C0233,P044,2024-11-23,9,4999.0,0,44991.0,Completed,UPI
ORD02156,C0436,P041,2024-02-16,1,2999.0,25,2249.25,Completed,Cash
ORD01831,C0466,P055,2024-04-01,7,299.0,5,1988.35,Completed,UPI
ORD01054,C0065,P065,2024-05-01,10,699.0,10,6291.0,Pending,Card
ORD02461,C0352,P047,2024-04-06,7,2499.0,0,17493.0,Pending,Card
ORD00023,C0128,P062,2024-12-20,7,1799.0,0,12593.0,Pending,Card
ORD02067,C0232,P033,2024-06-18,7,1299.0,25,6819.75,Pending,Card
ORD01654,C0492,P086,2024-07-20,6,12999.0,5,74094.3,Pending,Net Banking
ORD02884,C0167,P029,2024-09-21,5,1999.0,10,8995.5,Pending,Net Banking
ORD03274,C0299,P056,2024-03-08,10,699.0,15,5941.5,Completed,Net Banking
ORD04190,C0007,P014,2024-05-27,5,29990.0,30,104965.0,Completed,Net Banking
ORD04109,C0138,P074,2024-07-21,8,399.0,25,2394.0,Completed,UPI
ORD02469,C0066,P081,2024-08-22,3,12999.0,30,27297.9,Cancelled,UPI
ORD02326,C0247,P092,2025-05-21,9,275.0,0,2475.0,Completed,UPI
ORD00461,C0227,P037,2024-06-16,7,6995.0,10,44068.5,Completed,Card
ORD01068,C0111,P047,2024-04-27,4,2499.0,0,9996.0,Completed,UPI
ORD00088,C0056,P023,2024-03-24,5,5999.0,0,29995.0,Cancelled,UPI
ORD01431,C0007,P034,2025-01-07,9,2499.0,20,17992.8,Completed,Card
ORD02699,C0012,P072,2024-01-04,9,499.0,25,3368.25,Completed,Card
ORD00283,C0002,P080,2024-09-16,1,299.0,15,254.15,Completed,Card
ORD02484,C0188,P052,2025-01-12,7,299.0,10,1883.7,Completed,Cash
ORD00463,C0172,P009,2025-01-19,2,44999.0,0,89998.0,Completed,Net Banking
ORD00213,C0213,P048,2024-02-29,10,28999.0,5,275490.5,Completed,Cash
ORD02985,C0459,P074,2024-04-30,7,399.0,5,2653.35,Completed,UPI
ORD01369,C0223,P012,2024-12-13,7,44999.0,30,220495.1,Completed,UPI
ORD00235,C0205,P034,2024-03-28,7,2499.0,20,13994.4,Completed,Card
ORD04259,C0416,P076,2024-07-11,6,299.0,5,1704.3,Completed,Card
ORD00598,C0339,P093,2024-09-16,6,299.0,5,1704.3,Completed,Cash
ORD04462,C0298,P027,2024-09-14,7,2499.0,5,16618.35,Completed,UPI
ORD02251,C0342,P060,2024-05-07,5,1295.0,0,6475.0,Completed,Card
ORD04177,C0181,P054,2024-10-16,1,1299.0,15,1104.15,Completed,Cash
ORD02284,C0034,P057,2024-01-12,3,299.0,20,717.6,Completed,UPI
ORD00663,C0024,P086,2025-03-29,5,12999.0,30,45496.5,Completed,UPI
ORD02286,C0258,P074,2024-08-15,5,399.0,20,1596.0,Completed,Card
ORD04762,C0238,P067,2025-03-21,4,2499.0,30,6997.2,Completed,Card
ORD04872,C0383,P080,2025-05-29,5,299.0,5,1420.25,Returned,Net Banking
ORD04082,C0160,P019,2025-06-26,1,73999.0,10,66599.1,Completed,Card
ORD03498,C0308,P012,2025-03-29,3,44999.0,0,134997.0,Completed,Net Banking
ORD00780,C0088,P003,2024-04-12,3,39999.0,5,113997.15,Completed,Cash
ORD03442,C0494,P011,2024-02-08,8,79999.0,5,607992.4,Completed,UPI
ORD03492,C0235,P037,2024-01-30,7,6995.0,0,48965.0,Pending,Card
ORD03351,C0284,P029,2025-03-07,8,1999.0,10,14392.8,Completed,UPI
ORD03260,C0214,P011,2025-01-28,7,79999.0,0,559993.0,Completed,Card
ORD04882,C0003,P003,2024-10-26,3,39999.0,5,113997.15,Completed,Net Banking
ORD00686,C0175,P027,2025-04-15,10,2499.0,10,22491.0,Completed,Card
ORD03232,C0105,P010,2025-02-28,9,59999.0,0,539991.0,Returned,Card
ORD02802,C0496,P055,2024-05-02,2,299.0,10,538.2,Pending,Cash
ORD03500,C0475,P023,2024-05-02,6,5999.0,30,25195.8,Completed,UPI
ORD02172,C0316,P050,2025-01-30,10,44900.0,25,336750.0,Returned,Card
ORD03530,C0342,P004,2025-02-01,6,24999.0,0,149994.0,Pending,UPI
ORD01851,C0013,P041,2025-05-13,4,2999.0,0,11996.0,Completed,Cash
ORD00488,C0400,P094,2024-09-04,9,399.0,25,2693.25,Completed,Cash
ORD01689,C0371,P064,2025-03-19,7,1299.0,0,9093.0,Completed,Card
ORD02231,C0450,P088,2024-01-08,4,28999.0,5,110196.2,Completed,UPI
ORD04751,C0375,P030,2024-12-04,4,9999.0,0,39996.0,Completed,UPI
ORD02321,C0093,P098,2025-04-07,7,599.0,15,3564.05,Completed,Card
ORD00783,C0416,P067,2024-04-15,7,2499.0,5,16618.35,Completed,Card
ORD00522,C0174,P022,2024-11-02,6,12999.0,10,70194.6,Completed,Card
ORD00523,C0499,P010,2024-08-07,5,59999.0,5,284995.25,Completed,Net Banking
ORD02895,C0056,P066,2024-11-06,9,999.0,25,6743.25,Completed,UPI
ORD04251,C0493,P073,2024-11-06,7,299.0,0,2093.0,Completed,Card
ORD02399,C0329,P090,2024-03-01,2,799.0,0,1598.0,Completed,Net Banking
ORD02208,C0335,P095,2025-06-07,4,129.0,0,516.0,Completed,UPI
ORD03545,C0313,P068,2024-05-17,2,34999.0,5,66498.1,Completed,Card
ORD03865,C0197,P071,2024-05-30,10,499.0,0,4990.0,Pending,Cash
ORD03808,C0288,P023,2025-01-27,10,5999.0,0,59990.0,Completed,UPI
ORD04360,C0220,P047,2025-06-02,6,2499.0,15,12744.9,Completed,UPI
ORD01512,C0217,P048,2024-05-28,10,28999.0,0,289990.0,Pending,Cash
ORD01883,C0277,P055,2025-05-19,2,299.0,30,418.6,Completed,UPI
ORD00652,C0353,P063,2025-03-02,3,899.0,0,2697.0,Completed,Card
ORD02843,C0195,P008,2024-01-10,9,47999.0,20,345592.8,Completed,Card
ORD04029,C0344,P021,2025-01-31,5,14999.0,30,52496.5,Completed,Card
ORD00370,C0054,P088,2025-04-01,6,28999.0,5,165294.3,Pending,UPI
ORD04943,C0463,P007,2024-08-19,8,54999.0,5,417992.4,Completed,Cash
ORD00119,C0336,P027,2024-11-19,7,2499.0,10,15743.7,Completed,Card
ORD03385,C0436,P010,2024-04-26,4,59999.0,5,227996.2,Completed,UPI
ORD03430,C0437,P054,2024-05-01,7,1299.0,20,7274.4,Returned,Cash
ORD02217,C0107,P069,2024-01-14,3,14999.0,15,38247.45,Completed,Card
ORD03610,C0156,P086,2025-01-21,1,12999.0,10,11699.1,Completed,UPI
ORD01614,C0132,P088,2025-02-11,5,28999.0,20,115996.0,Completed,Net Banking
ORD02971,C0055,P055,2024-06-17,1,299.0,5,284.05,Completed,Net Banking
ORD00963,C0097,P009,2024-05-26,2,44999.0,10,80998.2,Completed,Net Banking
ORD02511,C0299,P026,2024-09-10,3,3999.0,10,10797.3,Pending,UPI
ORD03615,C0027,P068,2024-08-28,2,34999.0,20,55998.4,Completed,UPI
ORD02880,C0125,P067,2024-05-26,8,2499.0,0,19992.0,Completed,Cash
ORD04874,C0498,P081,2024-02-04,8,12999.0,30,72794.4,Cancelled,Card
ORD03092,C0272,P021,2024-10-05,4,14999.0,20,47996.8,Cancelled,Cash
ORD02416,C0469,P018,2024-02-18,6,59900.0,10,323460.0,Completed,Cash
ORD04699,C0023,P006,2024-11-05,2,62999.0,10,113398.2,Completed,UPI
ORD04278,C0468,P081,2024-03-08,7,12999.0,15,77344.05,Completed,UPI
ORD02186,C0235,P088,2024-08-08,4,28999.0,15,98596.6,Pending,Cash
ORD02878,C0444,P051,2024-04-27,1,699.0,0,699.0,Completed,UPI
ORD02568,C0403,P075,2024-12-08,3,399.0,5,1137.15,Completed,UPI
ORD02038,C0203,P094,2024-08-15,3,399.0,0,1197.0,Completed,Cash
ORD04303,C0115,P022,2024-04-23,1,12999.0,15,11049.15,Completed,Card
ORD00773,C0141,P081,2024-10-25,2,12999.0,5,24698.1,Cancelled,Card
ORD01285,C0449,P035,2024-03-27,2,3499.0,0,6998.0,Completed,Cash
ORD04655,C0309,P055,2025-06-18,9,299.0,10,2421.9,Completed,UPI
ORD04783,C0368,P053,2024-03-11,9,499.0,20,3592.8,Completed,Cash
ORD04619,C0010,P019,2025-03-16,6,73999.0,5,421794.3,Completed,UPI
ORD01415,C0016,P027,2025-04-17,8,2499.0,5,18992.4,Completed,Card
ORD01235,C0124,P057,2025-02-23,6,299.0,0,1794.0,Completed,Card
ORD02752,C0084,P076,2025-02-11,10,299.0,0,2990.0,Returned,UPI
ORD00436,C0257,P068,2024-05-05,8,34999.0,20,223993.6,Completed,Card
ORD01675,C0388,P030,2024-06-15,7,9999.0,30,48995.1,Pending,UPI
ORD00366,C0273,P082,2024-12-28,7,24999.0,25,131244.75,Cancelled,Net Banking
ORD02701,C0489,P066,2024-07-17,10,999.0,20,7992.0,Pending,UPI
ORD00232,C0258,P090,2024-08-14,3,799.0,0,2397.0,Completed,Net Banking
ORD04309,C0375,P042,2024-12-27,6,9999.0,0,59994.0,Completed,UPI
ORD00148,C0144,P051,2024-08-15,10,699.0,0,6990.0,Completed,Cash
ORD04441,C0136,P043,2024-01-28,10,7999.0,25,59992.5,Completed,Card
ORD00408,C0433,P061,2025-05-24,3,2499.0,0,7497.0,Completed,UPI
ORD02091,C0165,P007,2025-04-09,7,54999.0,0,384993.0,Cancelled,Card
ORD00087,C0450,P062,2025-04-18,8,1799.0,10,12952.8,Pending,Card
ORD00845,C0277,P031,2024-09-06,4,12999.0,0,51996.0,Pending,Card
ORD01032,C0247,P061,2024-06-13,7,2499.0,10,15743.7,Cancelled,Card
ORD03607,C0187,P019,2025-06-14,3,73999.0,5,210897.15,Completed,UPI
ORD03265,C0213,P068,2024-05-15,5,34999.0,30,122496.5,Completed,UPI
ORD04952,C0223,P046,2024-07-16,5,999.0,5,4745.25,Completed,UPI
ORD03293,C0110,P085,2024-03-29,6,34999.0,0,209994.0,Returned,Card
ORD04310,C0490,P047,2024-03-23,1,2499.0,20,1999.2,Completed,UPI
ORD00856,C0162,P019,2024-10-30,4,73999.0,15,251596.6,Completed,UPI
ORD00079,C0384,P095,2024-12-18,4,129.0,10,464.4,Cancelled,Net Banking
ORD02248,C0181,P075,2024-03-06,9,399.0,5,3411.45,Pending,Card
ORD04613,C0448,P063,2024-08-05,9,899.0,20,6472.8,Cancelled,Cash
ORD03800,C0340,P055,2024-06-26,3,299.0,25,672.75,Completed,UPI
ORD03905,C0339,P082,2024-12-26,8,24999.0,0,199992.0,Pending,Card
ORD03788,C0095,P094,2024-08-28,7,399.0,10,2513.7,Completed,UPI
ORD02280,C0354,P071,2024-08-17,6,499.0,10,2694.6,Completed,Cash
ORD02649,C0015,P084,2025-01-12,10,4999.0,0,49990.0,Completed,UPI
ORD04199,C0263,P080,2025-05-23,4,299.0,10,1076.4,Completed,Card
ORD04992,C0361,P090,2024-06-22,9,799.0,30,5033.7,Pending,UPI
ORD03494,C0391,P028,2024-08-14,3,1699.0,25,3822.75,Pending,Card
ORD02177,C0033,P017,2024-07-23,10,68999.0,0,689990.0,Cancelled,Card
ORD00425,C0007,P089,2025-02-20,4,499.0,0,1996.0,Completed,UPI
ORD00393,C0073,P063,2024-01-20,8,899.0,25,5394.0,Completed,Cash
ORD04772,C0321,P061,2024-11-16,4,2499.0,0,9996.0,Completed,Cash
ORD03481,C0458,P020,2025-06-16,10,8995.0,20,71960.0,Completed,UPI
ORD00105,C0108,P076,2024-06-14,7,299.0,0,2093.0,Completed,UPI
ORD03751,C0465,P034,2024-02-21,7,2499.0,30,12245.1,Completed,UPI
ORD04233,C0019,P011,2024-01-28,9,79999.0,25,539993.25,Completed,UPI
ORD03198,C0009,P081,2024-05-03,9,12999.0,25,87743.25,Completed,Card
ORD02866,C0326,P034,2024-01-13,2,2499.0,10,4498.2,Completed,Cash
ORD01949,C0314,P086,2025-02-01,4,12999.0,20,41596.8,Completed,UPI
ORD01460,C0361,P026,2024-08-01,5,3999.0,5,18995.25,Pending,UPI
ORD03321,C0023,P040,2025-01-11,9,1799.0,20,12952.8,Completed,Net Banking
ORD02860,C0376,P044,2024-11-03,9,4999.0,0,44991.0,Cancelled,Net Banking
ORD02759,C0398,P067,2024-10-31,10,2499.0,30,17493.0,Completed,Card
ORD04836,C0332,P005,2024-05-12,5,19999.0,0,99995.0,Pending,UPI
ORD01588,C0094,P069,2024-08-11,6,14999.0,0,89994.0,Cancelled,Net Banking
ORD03730,C0187,P004,2025-06-29,10,24999.0,10,224991.0,Completed,UPI
ORD01732,C0168,P059,2025-02-04,10,3499.0,0,34990.0,Cancelled,Card
ORD04811,C0285,P004,2024-10-31,3,24999.0,10,67497.3,Pending,Net Banking
ORD03784,C0106,P028,2025-04-26,4,1699.0,10,6116.4,Completed,Card
ORD03752,C0279,P058,2024-06-23,3,199.0,20,477.6,Completed,Card
ORD01792,C0022,P042,2025-02-08,1,9999.0,5,9499.05,Completed,Net Banking
ORD02356,C0130,P023,2024-10-01,3,5999.0,5,17097.15,Pending,Card
ORD01941,C0041,P092,2024-10-31,9,275.0,30,1732.5,Completed,Net Banking
ORD00703,C0013,P095,2024-08-19,7,129.0,0,903.0,Cancelled,UPI
ORD02443,C0192,P029,2024-01-22,1,1999.0,10,1799.1,Completed,UPI
ORD04392,C0107,P075,2024-08-01,5,399.0,5,1895.25,Completed,Card
ORD00497,C0007,P087,2025-05-18,2,29999.0,10,53998.2,Completed,Card
ORD00465,C0149,P071,2025-05-17,1,499.0,5,474.05,Pending,UPI
ORD04320,C0003,P004,2024-10-21,5,24999.0,10,112495.5,Completed,UPI
ORD04375,C0022,P020,2024-02-07,1,8995.0,10,8095.5,Completed,UPI
ORD00173,C0469,P042,2025-05-02,8,9999.0,20,63993.6,Cancelled,Card
ORD03134,C0239,P052,2024-05-30,10,299.0,0,2990.0,Returned,UPI
ORD04843,C0022,P090,2024-10-10,1,799.0,15,679.15,Completed,UPI
ORD02541,C0207,P062,2024-07-24,6,1799.0,15,9174.9,Pending,UPI
ORD04499,C0205,P083,2025-04-16,4,7999.0,20,25596.8,Completed,Cash
ORD03009,C0487,P036,2025-04-29,6,22495.0,0,134970.0,Completed,Card
ORD02261,C0229,P002,2024-03-09,5,134999.0,0,674995.0,Cancelled,Cash
ORD02113,C0422,P070,2024-09-05,2,799.0,20,1278.4,Completed,Card
ORD00901,C0094,P057,2024-12-28,8,299.0,20,1913.6,Completed,Net Banking
ORD01447,C0169,P065,2025-05-09,9,699.0,5,5976.45,Returned,UPI
ORD03941,C0081,P055,2025-03-30,6,299.0,0,1794.0,Pending,Card
ORD00742,C0228,P067,2024-12-26,4,2499.0,25,7497.0,Completed,Card
ORD02294,C0466,P022,2025-01-03,5,12999.0,5,61745.25,Completed,UPI
ORD02453,C0289,P072,2025-04-06,6,499.0,25,2245.5,Cancelled,UPI
ORD02674,C0383,P021,2024-12-10,4,14999.0,20,47996.8,Completed,Net Banking
ORD04126,C0079,P005,2024-08-14,7,19999.0,25,104994.75,Completed,Card
ORD01207,C0196,P050,2025-03-30,1,44900.0,5,42655.0,Completed,UPI
ORD00510,C0400,P039,2024-06-17,8,2299.0,10,16552.8,Completed,Cash
ORD04194,C0245,P018,2024-11-13,7,59900.0,0,419300.0,Completed,UPI
ORD02672,C0057,P095,2024-01-21,1,129.0,5,122.55,Cancelled,Card
ORD02859,C0296,P094,2025-04-15,10,399.0,0,3990.0,Completed,Card
ORD03378,C0172,P090,2024-01-20,6,799.0,0,4794.0,Completed,Cash
ORD01550,C0130,P046,2024-12-18,6,999.0,5,5694.3,Completed,Cash
ORD04486,C0194,P004,2024-09-06,3,24999.0,0,74997.0,Completed,Net Banking
ORD02567,C0196,P043,2024-11-12,4,7999.0,0,31996.0,Returned,Card
ORD04946,C0476,P034,2024-12-03,6,2499.0,25,11245.5,Completed,Cash
ORD02045,C0058,P071,2024-05-10,10,499.0,20,3992.0,Cancelled,UPI
ORD00768,C0414,P032,2025-06-22,6,4999.0,25,22495.5,Cancelled,Card
ORD04920,C0455,P006,2024-09-05,2,62999.0,30,88198.6,Completed,UPI
ORD03809,C0231,P035,2024-07-28,6,3499.0,0,20994.0,Completed,UPI
ORD00422,C0457,P076,2024-06-01,10,299.0,0,2990.0,Completed,UPI
ORD00124,C0083,P013,2024-08-07,9,1499.0,10,12141.9,Pending,Cash
ORD04202,C0460,P037,2024-02-09,6,6995.0,10,37773.0,Pending,Card
ORD03967,C0407,P040,2024-06-18,6,1799.0,5,10254.3,Completed,Card
ORD00820,C0007,P015,2024-04-04,7,14999.0,10,94493.7,Pending,Net Banking
ORD01404,C0149,P023,2024-06-11,7,5999.0,20,33594.4,Completed,Cash
ORD01383,C0379,P051,2024-09-11,3,699.0,0,2097.0,Completed,UPI
ORD02149,C0148,P034,2024-08-17,1,2499.0,5,2374.05,Completed,Card
ORD01576,C0346,P039,2024-12-04,4,2299.0,25,6897.0,Pending,Card
ORD01639,C0173,P071,2024-06-09,7,499.0,20,2794.4,Completed,Net Banking
ORD01796,C0398,P019,2024-02-10,6,73999.0,5,421794.3,Completed,Card
ORD04862,C0267,P039,2024-04-14,4,2299.0,5,8736.2,Completed,Net Banking
ORD00400,C0474,P075,2024-02-11,3,399.0,0,1197.0,Pending,Card
ORD02311,C0294,P039,2024-05-19,5,2299.0,20,9196.0,Returned,UPI
ORD00883,C0464,P038,2025-06-30,8,1995.0,0,15960.0,Completed,Card
ORD02955,C0076,P058,2024-07-09,9,199.0,20,1432.8,Pending,Net Banking
ORD01353,C0096,P046,2024-11-09,3,999.0,15,2547.45,Completed,Cash
ORD02797,C0295,P053,2024-02-15,7,499.0,15,2969.05,Completed,Card
ORD04638,C0103,P062,2024-01-26,1,1799.0,10,1619.1,Pending,Net Banking
ORD02131,C0040,P079,2024-03-06,8,399.0,15,2713.2,Completed,Card
ORD00983,C0282,P064,2025-06-30,8,1299.0,20,8313.6,Completed,UPI
ORD00457,C0435,P058,2024-03-30,9,199.0,10,1611.9,Completed,UPI
ORD03748,C0309,P083,2024-08-21,7,7999.0,5,53193.35,Completed,UPI
ORD01080,C0110,P060,2024-11-25,4,1295.0,20,4144.0,Completed,UPI
ORD01951,C0456,P016,2025-03-06,5,54999.0,30,192496.5,Completed,UPI
ORD04356,C0176,P037,2024-08-25,5,6995.0,15,29728.75,Pending,Net Banking
ORD00690,C0193,P077,2025-01-01,7,699.0,0,4893.0,Pending,Cash
ORD02430,C0392,P057,2024-07-14,3,299.0,15,762.45,Completed,UPI
ORD00642,C0160,P067,2024-12-14,3,2499.0,0,7497.0,Completed,Cash
ORD02393,C0461,P044,2025-02-23,5,4999.0,0,24995.0,Completed,UPI
ORD01954,C0024,P094,2024-03-14,7,399.0,0,2793.0,Returned,UPI
ORD02803,C0398,P093,2024-02-05,4,299.0,5,1136.2,Cancelled,Card
ORD02821,C0230,P089,2024-06-22,1,499.0,0,499.0,Pending,UPI
ORD04886,C0265,P046,2025-03-30,8,999.0,25,5994.0,Completed,UPI
ORD02711,C0438,P096,2024-04-18,9,179.0,10,1449.9,Completed,Net Banking
ORD03652,C0416,P034,2024-06-25,7,2499.0,30,12245.1,Pending,UPI
ORD04813,C0017,P013,2024-03-17,2,1499.0,5,2848.1,Completed,UPI
ORD02989,C0301,P048,2024-01-24,8,28999.0,0,231992.0,Completed,Card
ORD01885,C0352,P090,2024-12-31,10,799.0,0,7990.0,Completed,Net Banking
ORD00390,C0256,P069,2025-04-05,1,14999.0,0,14999.0,Completed,UPI
ORD02495,C0160,P092,2024-03-27,10,275.0,25,2062.5,Completed,UPI
ORD03651,C0454,P006,2024-01-14,8,62999.0,30,352794.4,Completed,Net Banking
ORD02949,C0227,P014,2024-01-28,8,29990.0,5,227924.0,Completed,Card
ORD00846,C0046,P014,2025-03-21,1,29990.0,0,29990.0,Cancelled,UPI
ORD00543,C0274,P048,2024-04-25,6,28999.0,20,139195.2,Completed,Card
ORD00092,C0302,P094,2024-10-24,3,399.0,15,1017.45,Completed,UPI
ORD03964,C0427,P003,2025-05-07,6,39999.0,0,239994.0,Completed,Net Banking
ORD01980,C0061,P012,2024-09-13,10,44999.0,20,359992.0,Pending,Net Banking
ORD03910,C0412,P083,2024-01-24,3,7999.0,30,16797.9,Cancelled,UPI
ORD04129,C0467,P009,2024-09-21,8,44999.0,10,323992.8,Completed,Net Banking
ORD04658,C0345,P067,2024-08-10,4,2499.0,0,9996.0,Completed,UPI
ORD02530,C0331,P024,2025-05-11,4,2499.0,10,8996.4,Completed,UPI
ORD01677,C0124,P068,2024-01-08,5,34999.0,5,166245.25,Pending,UPI
ORD01049,C0466,P054,2024-02-03,1,1299.0,0,1299.0,Completed,UPI
ORD01961,C0031,P096,2025-04-14,9,179.0,5,1530.45,Completed,UPI
ORD02531,C0316,P046,2024-08-06,4,999.0,0,3996.0,Completed,Card
ORD02838,C0497,P087,2024-05-17,5,29999.0,10,134995.5,Pending,UPI
ORD00238,C0166,P088,2024-04-01,2,28999.0,30,40598.6,Completed,UPI
ORD03025,C0208,P023,2024-01-19,9,5999.0,5,51291.45,Completed,UPI
ORD03556,C0367,P007,2024-04-26,4,54999.0,0,219996.0,Completed,UPI
ORD01134,C0423,P076,2024-05-06,1,299.0,15,254.15,Completed,Card
ORD01806,C0371,P093,2024-10-25,4,299.0,5,1136.2,Completed,Card
ORD04183,C0044,P055,2024-11-07,6,299.0,10,1614.6,Completed,Card
ORD00164,C0445,P022,2024-12-11,7,12999.0,30,63695.1,Completed,Card
ORD03560,C0261,P074,2024-02-06,5,399.0,5,1895.25,Completed,UPI
ORD04775,C0431,P038,2024-03-25,5,1995.0,5,9476.25,Completed,Card
ORD03409,C0101,P089,2025-04-17,2,499.0,0,998.0,Completed,Card
ORD03519,C0201,P062,2025-03-28,1,1799.0,10,1619.1,Completed,Card
ORD03263,C0253,P046,2024-04-12,3,999.0,5,2847.15,Completed,UPI
ORD03705,C0341,P075,2025-05-10,8,399.0,0,3192.0,Completed,UPI
ORD04014,C0147,P010,2024-04-22,9,59999.0,0,539991.0,Pending,Card
ORD01812,C0251,P077,2024-04-20,8,699.0,10,5032.8,Completed,UPI
ORD03444,C0146,P007,2024-03-18,4,54999.0,0,219996.0,Cancelled,UPI
ORD03211,C0041,P098,2025-06-21,10,599.0,20,4792.0,Completed,Net Banking
ORD01429,C0226,P087,2024-10-28,3,29999.0,0,89997.0,Completed,UPI
ORD03684,C0300,P030,2024-11-27,2,9999.0,0,19998.0,Completed,Net Banking
ORD02856,C0047,P016,2024-09-15,2,54999.0,10,98998.2,Pending,UPI
ORD04989,C0002,P074,2024-10-15,2,399.0,10,718.2,Pending,UPI
ORD04503,C0274,P060,2025-03-24,1,1295.0,0,1295.0,Completed,Card
ORD04694,C0024,P027,2024-12-04,5,2499.0,10,11245.5,Completed,UPI
ORD02877,C0215,P009,2024-06-29,6,44999.0,10,242994.6,Completed,UPI
ORD01453,C0272,P061,2024-04-15,5,2499.0,25,9371.25,Completed,Card
ORD00594,C0366,P020,2025-05-22,9,8995.0,30,56668.5,Completed,UPI
ORD02726,C0151,P057,2024-01-31,5,299.0,15,1270.75,Completed,Net Banking
ORD00042,C0069,P018,2025-02-26,10,59900.0,20,479200.0,Completed,Cash
ORD00561,C0088,P073,2024-04-30,1,299.0,20,239.2,Completed,Net Banking
ORD04547,C0189,P056,2024-01-29,8,699.0,0,5592.0,Completed,Card
ORD03101,C0034,P059,2024-06-12,7,3499.0,0,24493.0,Completed,Card
ORD00244,C0105,P070,2025-06-19,5,799.0,20,3196.0,Completed,Cash
ORD01340,C0094,P094,2024-03-29,3,399.0,10,1077.3,Completed,Net Banking
ORD02836,C0216,P083,2024-12-27,6,7999.0,0,47994.0,Completed,UPI
ORD03143,C0280,P005,2025-01-13,7,19999.0,20,111994.4,Completed,UPI
ORD03870,C0080,P009,2024-09-16,1,44999.0,10,40499.1,Completed,Net Banking
ORD01443,C0164,P082,2024-03-15,4,24999.0,15,84996.6,Completed,UPI
ORD00262,C0421,P082,2024-10-07,3,24999.0,5,71247.15,Completed,UPI
ORD02819,C0319,P007,2024-02-06,4,54999.0,5,208996.2,Completed,Card
ORD01690,C0181,P014,2024-03-09,6,29990.0,15,152949.0,Completed,UPI
ORD01726,C0062,P084,2024-10-19,8,4999.0,0,39992.0,Completed,Net Banking
ORD01204,C0191,P093,2024-05-25,1,299.0,5,284.05,Completed,Card
ORD00835,C0341,P052,2025-01-22,10,299.0,0,2990.0,Returned,Net Banking
ORD01867,C0453,P020,2025-03-13,9,8995.0,25,60716.25,Completed,Net Banking
ORD02497,C0145,P059,2024-07-10,6,3499.0,30,14695.8,Completed,Card
ORD02011,C0076,P077,2025-05-03,5,699.0,15,2970.75,Completed,Cash
ORD00341,C0208,P049,2025-03-21,9,31999.0,5,273591.45,Completed,Card
ORD03048,C0245,P054,2024-02-02,7,1299.0,5,8638.35,Pending,Card
ORD01602,C0156,P050,2024-07-11,6,44900.0,20,215520.0,Completed,Cash
ORD03063,C0268,P034,2024-10-09,4,2499.0,15,8496.6,Completed,Cash
ORD04739,C0496,P037,2025-05-22,3,6995.0,20,16788.0,Returned,Card
ORD00481,C0391,P044,2024-06-25,5,4999.0,0,24995.0,Pending,UPI
ORD02882,C0219,P009,2024-12-25,2,44999.0,0,89998.0,Completed,Net Banking
ORD04523,C0243,P081,2025-01-29,10,12999.0,5,123490.5,Completed,UPI
ORD04607,C0141,P082,2025-04-12,8,24999.0,0,199992.0,Pending,UPI
ORD03460,C0209,P022,2024-07-15,9,12999.0,0,116991.0,Completed,Net Banking
ORD04818,C0410,P085,2024-04-01,6,34999.0,15,178494.9,Completed,Card
ORD03106,C0458,P050,2024-04-22,3,44900.0,15,114495.0,Completed,UPI
ORD04067,C0210,P071,2025-05-02,1,499.0,25,374.25,Pending,Card
